project,metrics
5297697,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 45.29, ""avg_build_time_sec"": 4.19, ""avg_run_time_sec"": 1.27, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
52ec27e3010a3fd852e1d0d6e2ab5180,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5310037,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.97, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5330231,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.02, ""avg_build_time_sec"": 2.88, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5330566,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.83, ""avg_build_time_sec"": 2.88, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5352608,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 154.84, ""avg_build_time_sec"": 1.91, ""avg_run_time_sec"": 1.2, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
5358040,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 14.0, ""avg_build_time_sec"": 7.86, ""avg_run_time_sec"": 1.49, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
535acf4c62ee2a71da498281c2dfc4f4,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5372873,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5378938,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.73, ""avg_build_time_sec"": 2.86, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5380169,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.97, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5382778,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.68, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5383149,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 22.96, ""avg_build_time_sec"": 15.99, ""avg_run_time_sec"": 1.86, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
539928493c4e74b3ec112f4cf4a6df91,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
539a9ec008b1e5b3b7fd,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.13, ""avg_build_time_sec"": 3.14, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
53aad9bb83b233b523270c30d36e4c81,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.0, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5400853,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 28.09, ""avg_build_time_sec"": 15.24, ""avg_run_time_sec"": 1.32, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5406587,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 164.09, ""avg_build_time_sec"": 2.75, ""avg_run_time_sec"": 1.24, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
5409581,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.44, ""avg_build_time_sec"": 15.65, ""avg_run_time_sec"": 1.34, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5415296,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5415869,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.24, ""avg_build_time_sec"": 3.24, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5420020,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5420652,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.06, ""avg_build_time_sec"": 3.21, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
542786,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 153.63, ""avg_build_time_sec"": 3.61, ""avg_run_time_sec"": 1.29, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
5437131,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.22, ""avg_build_time_sec"": 3.01, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5437436,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5441636,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.64, ""avg_build_time_sec"": 2.93, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5441be08c6d80ca55040678bcd79c3c5,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.77, ""avg_build_time_sec"": 3.1, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5455d2c57fb33c1ae04706f2dc4fee01,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5459536,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.72, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5463830,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.48, ""avg_build_time_sec"": 2.87, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5466822,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.79, ""avg_build_time_sec"": 2.76, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5473058,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5476453,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.27, ""avg_build_time_sec"": 2.93, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5478642,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 165.53, ""avg_build_time_sec"": 3.92, ""avg_run_time_sec"": 1.31, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
5480533,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.68, ""avg_build_time_sec"": 2.97, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5487749,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.51, ""avg_build_time_sec"": 3.02, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
54e6f7d63df3866a87a15aed17b51eaf,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5502087,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.71, ""avg_build_time_sec"": 2.88, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5515619,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5519057,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.35, ""avg_build_time_sec"": 2.95, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5520379,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.72, ""avg_build_time_sec"": 3.45, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5521548,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 67.86, ""avg_build_time_sec"": 3.88, ""avg_run_time_sec"": 1.46, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
5521734,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.69, ""avg_build_time_sec"": 3.0, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5527142,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5534008,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 24.43, ""avg_build_time_sec"": 2.77, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5540702,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.95, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5544335,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 63.67, ""avg_build_time_sec"": 5.61, ""avg_run_time_sec"": 1.31, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
5544803,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.01, ""avg_build_time_sec"": 2.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5553364,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.81, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5560796,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 8.09, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5574345,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5580829,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 14.91, ""avg_build_time_sec"": 8.28, ""avg_run_time_sec"": 1.56, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5587680,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.45, ""avg_build_time_sec"": 2.91, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5596077,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.34, ""avg_build_time_sec"": 2.8, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5598271,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 20.94, ""avg_build_time_sec"": 2.6, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
559e56401dee3eccfa23,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 170.46, ""avg_build_time_sec"": 3.84, ""avg_run_time_sec"": 1.31, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
55b804cf62b8ee0fa23efdb3ea5a4701,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.83, ""avg_build_time_sec"": 3.49, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5603909,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5604018,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.89, ""avg_build_time_sec"": 3.2, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5606474,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5610068,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.89, ""avg_build_time_sec"": 3.13, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5612981,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5614326,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
56180516c91e8b934168ea29c52ee242,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.71, ""avg_build_time_sec"": 3.16, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
561d5eec7fed9ebf48751d124a77b087,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 372.65, ""avg_build_time_sec"": 22.16, ""avg_run_time_sec"": 2.0, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
5633266,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.97, ""avg_build_time_sec"": 2.72, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
5642247,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.97, ""avg_build_time_sec"": 2.97, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5649074,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.38, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5650237,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
5658529,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.85, ""avg_build_time_sec"": 3.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5660363,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 27.95, ""avg_build_time_sec"": 3.32, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5660624,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 128.16, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
566ebde618ec18f2bea6,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 26.1, ""avg_build_time_sec"": 2.56, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
5679049,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.06, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
5690111,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.88, ""avg_build_time_sec"": 2.71, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
